Date,2300240,simulated_1071,2300100,simulated_1063,2300340,simulated_1025,2300402,simulated_1054,2300560,simulated_1083,2300935,simulated_1132
2023-12-08T00:00:00,5.72,4.348,6.79,3.363,0.15,0.251,1.41,2.238,8.66,7.274,29.11,16.833
2023-12-09T00:00:00,,4.211,6.7,3.295,0.14,0.247,1.41,2.175,9.49,7.062,29.14,16.242
2023-12-10T00:00:00,,4.079,6.6,3.23,0.14,0.243,1.41,2.116,9.44,6.871,29.13,15.697
2023-12-11T00:00:00,,3.952,6.54,3.169,0.13,0.239,1.41,2.06,9.3,6.696,25.01,15.194
2023-12-12T00:00:00,,3.83,6.49,3.111,0.13,0.235,1.41,2.007,9.12,6.535,23.06,14.733
2023-12-13T00:00:00,,3.716,6.5,3.06,0.14,0.232,1.41,1.961,8.79,6.386,18.47,14.319
2023-12-14T00:00:00,,3.608,6.49,3.017,0.14,0.228,1.41,1.92,8.41,6.252,15.12,13.927
2023-12-15T00:00:00,,3.505,6.4,2.977,0.13,0.225,1.37,1.875,8.0,6.13,15.17,13.558
2023-12-16T00:00:00,,3.409,6.39,2.938,0.13,0.222,1.41,1.831,7.76,6.016,10.41,13.219
2023-12-17T00:00:00,,3.38,6.43,2.918,0.13,0.221,1.52,1.791,7.4,5.945,6.28,12.946
2023-12-18T00:00:00,4.72,3.379,6.5,2.903,0.13,0.222,1.52,1.754,7.2,5.914,6.59,12.771
2023-12-19T00:00:00,6.65,3.485,6.94,2.924,0.13,0.228,1.58,1.723,6.67,5.945,6.45,12.734
2023-12-20T00:00:00,7.67,3.52,7.63,2.907,0.13,0.226,1.82,1.693,6.36,5.971,12.9,12.805
2023-12-21T00:00:00,6.98,3.48,7.88,2.88,0.13,0.224,2.06,1.672,7.98,5.956,15.51,12.908
2023-12-22T00:00:00,6.93,3.492,8.14,2.96,0.13,0.226,2.26,1.658,9.54,6.21,19.38,13.273
2023-12-23T00:00:00,6.79,3.542,8.38,3.062,0.14,0.231,2.3,1.647,9.32,6.794,23.26,14.215
2023-12-24T00:00:00,7.16,3.474,8.4,3.007,0.14,0.229,2.29,1.633,7.4,7.217,23.23,15.514
2023-12-25T00:00:00,5.94,3.363,8.45,2.926,0.13,0.225,2.21,1.619,7.56,7.257,23.22,16.592
2023-12-26T00:00:00,5.57,3.258,8.4,2.863,0.13,0.222,2.13,1.604,8.04,7.097,23.2,17.1
2023-12-27T00:00:00,7.18,3.16,8.31,2.808,0.13,0.218,2.0,1.59,9.5,6.891,23.21,17.09
2023-12-28T00:00:00,7.84,3.072,8.2,2.766,0.13,0.215,1.92,1.574,11.16,6.696,23.22,16.777
2023-12-29T00:00:00,5.11,3.033,8.13,2.774,0.13,0.214,1.79,1.563,11.1,6.685,17.77,16.521
2023-12-30T00:00:00,5.33,2.962,8.03,2.737,0.13,0.211,1.71,1.551,11.0,6.73,15.5,16.431
2023-12-31T00:00:00,7.53,2.879,7.69,2.691,0.13,0.208,1.68,1.533,10.72,6.654,15.49,16.357
2024-01-01T00:00:00,,2.803,,2.652,,0.205,,1.514,,6.5,,16.153
2024-01-02T00:00:00,,2.731,,2.618,,0.202,,1.494,,6.335,,15.805
2024-01-03T00:00:00,,2.66,,2.586,,0.199,,1.474,,6.179,,15.373
2024-01-04T00:00:00,,2.593,,2.555,,0.196,,1.454,,6.032,,14.912
2024-01-05T00:00:00,,2.527,,2.524,,0.193,,1.434,,5.892,,14.448
2024-01-06T00:00:00,,2.465,,2.494,,0.19,,1.414,,5.758,,13.992
2024-01-07T00:00:00,,2.406,,2.464,,0.188,,1.395,,5.629,,13.551
2024-01-08T00:00:00,,2.345,,2.435,,0.185,,1.375,,5.505,,13.127
2024-01-09T00:00:00,,2.282,,2.41,,0.184,,1.355,,5.394,,12.727
2024-01-10T00:00:00,,2.243,,2.393,,0.186,,1.337,,5.318,,12.381
2024-01-11T00:00:00,,2.227,,2.395,,0.19,,1.322,,5.289,,12.126
2024-01-12T00:00:00,,2.202,,2.384,,0.189,,1.316,,5.26,,11.958
2024-01-13T00:00:00,,2.169,,2.37,,0.186,,1.314,,5.204,,11.791
2024-01-14T00:00:00,,2.126,,2.35,,0.183,,1.305,,5.129,,11.589
2024-01-15T00:00:00,,2.072,,2.326,,0.18,,1.294,,5.044,,11.359
2024-01-16T00:00:00,,1.975,,2.301,,0.178,,1.282,,4.956,,11.1
2024-01-17T00:00:00,,1.886,,2.277,,0.175,,1.269,,4.871,,10.825
2024-01-18T00:00:00,,1.826,,2.252,,0.173,,1.256,,4.789,,10.542
2024-01-19T00:00:00,,1.783,,2.228,,0.17,,1.242,,4.71,,10.261
2024-01-20T00:00:00,,1.746,,2.204,,0.168,,1.227,,4.636,,9.998
2024-01-21T00:00:00,,1.712,,2.182,,0.166,,1.212,,4.567,,9.761
2024-01-22T00:00:00,,1.994,,2.317,,0.196,,1.22,,4.818,,9.822
2024-01-23T00:00:00,,2.455,,2.541,,0.219,,1.237,,5.426,,10.495
2024-01-24T00:00:00,,2.693,,2.602,,0.221,,1.246,,5.975,,11.719
2024-01-25T00:00:00,,2.728,,2.581,,0.218,,1.261,,6.219,,13.033
2024-01-26T00:00:00,,2.677,,2.541,,0.215,,1.278,,6.223,,13.982
2024-01-27T00:00:00,,2.611,,2.509,,0.211,,1.296,,6.121,,14.425
2024-01-28T00:00:00,,2.652,,2.553,,0.215,,1.316,,6.086,,14.554
2024-01-29T00:00:00,,2.79,,2.653,,0.223,,1.338,,6.201,,14.666
2024-01-30T00:00:00,,2.823,,2.645,,0.221,,1.357,,6.292,,14.813
2024-01-31T00:00:00,,2.904,,2.726,,0.23,,1.383,,6.413,,15.029
2024-02-01T00:00:00,,3.043,,2.842,,0.239,,1.411,,6.651,,15.392
2024-02-02T00:00:00,,3.056,,2.816,,0.237,,1.437,,6.796,,15.788
2024-02-03T00:00:00,,3.126,,2.89,,0.245,,1.471,,6.925,,16.187
2024-02-04T00:00:00,,3.096,,2.854,,0.243,,1.501,,6.997,,16.496
2024-02-05T00:00:00,,3.031,,2.803,,0.239,,1.525,,6.924,,16.596
2024-02-06T00:00:00,,2.955,,2.755,,0.234,,1.545,,6.777,,16.455
2024-02-07T00:00:00,,2.883,,2.714,,0.23,,1.56,,6.616,,16.126
2024-02-08T00:00:00,,2.815,,2.678,,0.226,,1.569,,6.465,,15.697
2024-02-09T00:00:00,,2.75,,2.642,,0.222,,1.574,,6.325,,15.235
2024-02-10T00:00:00,,2.686,,2.604,,0.218,,1.573,,6.191,,14.772
2024-02-11T00:00:00,,2.624,,2.566,,0.215,,1.568,,6.059,,14.322
2024-02-12T00:00:00,,2.564,,2.529,,0.211,,1.559,,5.929,,13.887
2024-02-13T00:00:00,,2.507,,2.494,,0.208,,1.549,,5.802,,13.474
2024-02-14T00:00:00,,2.455,,2.464,,0.204,,1.539,,5.707,,13.105
2024-02-15T00:00:00,,2.403,,2.433,,0.201,,1.525,,5.627,,12.788
2024-02-16T00:00:00,,2.945,,2.723,,0.239,,1.538,,6.012,,12.963
2024-02-17T00:00:00,,3.428,,2.934,,0.26,,1.558,,6.735,,13.895
2024-02-18T00:00:00,,3.545,,2.923,,0.259,,1.568,,7.18,,15.228
2024-02-19T00:00:00,,3.497,,2.867,,0.254,,1.582,,7.235,,16.349
2024-02-20T00:00:00,,3.415,,2.82,,0.25,,1.597,,7.111,,16.928
2024-02-21T00:00:00,,3.377,,2.813,,0.25,,1.615,,7.004,,17.079
2024-02-22T00:00:00,,3.356,,2.809,,0.249,,1.631,,6.95,,17.023
2024-02-23T00:00:00,,3.974,,3.416,,0.307,,1.698,,7.644,,17.488
2024-02-24T00:00:00,,5.029,,4.398,,0.413,,1.824,,9.602,,19.362
2024-02-25T00:00:00,,5.643,,4.907,,0.469,,1.955,,11.669,,22.641
2024-02-26T00:00:00,,5.863,,5.179,,0.526,,2.13,,13.204,,26.713
2024-02-27T00:00:00,,5.728,,4.919,,0.502,,2.298,,13.762,,30.279
2024-02-28T00:00:00,,5.512,,4.523,,0.468,,2.452,,13.249,,32.078
2024-02-29T00:00:00,,5.322,,4.227,,0.439,,2.576,,12.295,,31.933
2024-03-01T00:00:00,,5.182,,4.065,,0.418,,2.66,,11.441,,30.588
2024-03-02T00:00:00,,5.065,,3.962,,0.397,,2.701,,10.826,,28.861
2024-03-03T00:00:00,,4.98,,3.902,,0.382,,2.713,,10.394,,27.209
2024-03-04T00:00:00,,4.879,,3.837,,0.364,,2.7,,10.043,,25.75
2024-03-05T00:00:00,,4.768,,3.774,,0.346,,2.671,,9.72,,24.474
2024-03-06T00:00:00,,4.656,,3.716,,0.329,,2.631,,9.425,,23.358
2024-03-07T00:00:00,,4.545,,3.656,,0.318,,2.582,,9.15,,22.378
2024-03-08T00:00:00,,4.433,,3.594,,0.31,,2.527,,8.888,,21.503
2024-03-09T00:00:00,,4.322,,3.531,,0.302,,2.469,,8.631,,20.708
2024-03-10T00:00:00,,4.211,,3.469,,0.295,,2.41,,8.38,,19.969
2024-03-11T00:00:00,,4.102,,3.407,,0.289,,2.35,,8.136,,19.272
2024-03-12T00:00:00,,3.994,,3.346,,0.282,,2.291,,7.898,,18.607
2024-03-13T00:00:00,,3.889,,3.289,,0.278,,2.233,,7.675,,17.977
2024-03-14T00:00:00,,3.85,,3.26,,0.278,,2.18,,7.506,,17.415
2024-03-15T00:00:00,,4.186,,3.535,,0.318,,2.156,,7.727,,17.235
2024-03-16T00:00:00,,5.286,,5.213,,0.523,,2.299,,9.334,,18.242
2024-03-17T00:00:00,,5.657,,5.506,,0.508,,2.354,,11.051,,20.28
2024-03-18T00:00:00,,5.594,,5.054,,0.471,,2.451,,11.508,,22.322
2024-03-19T00:00:00,,5.435,,4.639,,0.441,,2.557,,11.156,,23.587
2024-03-20T00:00:00,,5.292,,4.386,,0.415,,2.643,,10.643,,23.955
2024-03-21T00:00:00,,5.166,,4.228,,0.393,,2.696,,10.211,,23.694
2024-03-22T00:00:00,,5.229,,4.398,,0.433,,2.751,,10.162,,23.351
2024-03-23T00:00:00,,5.334,,4.627,,0.46,,2.796,,10.474,,23.269
2024-03-24T00:00:00,,5.277,,4.552,,0.442,,2.814,,10.64,,23.331
2024-03-25T00:00:00,,5.164,,4.389,,0.417,,2.828,,10.482,,23.272
2024-03-26T00:00:00,,5.05,,4.278,,0.402,,2.835,,10.208,,22.993
2024-03-27T00:00:00,,5.163,,4.451,,0.428,,2.852,,10.238,,22.799
2024-03-28T00:00:00,,5.415,,4.652,,0.44,,2.86,,10.684,,23.042
2024-03-29T00:00:00,,6.58,,5.919,,0.559,,2.987,,12.282,,24.484
2024-03-30T00:00:00,,7.712,,7.167,,0.641,,3.148,,14.876,,27.556
2024-03-31T00:00:00,,8.615,,7.949,,0.705,,3.357,,17.455,,31.977
2024-04-01T00:00:00,,9.946,,9.626,,1.042,,3.786,,20.398,,37.192
2024-04-02T00:00:00,,13.22,,12.19,,1.659,,4.455,,25.936,,45.215
2024-04-03T00:00:00,,14.459,,12.049,,1.504,,5.241,,30.348,,55.032
2024-04-04T00:00:00,,14.107,,10.886,,1.23,,6.069,,30.744,,62.341
2024-04-05T00:00:00,,13.261,,9.804,,1.004,,6.666,,28.8,,64.879
2024-04-06T00:00:00,,12.367,,8.945,,0.826,,6.907,,26.254,,63.407
2024-04-07T00:00:00,,12.235,,8.903,,0.845,,6.911,,24.461,,60.331
2024-04-08T00:00:00,,13.958,,10.958,,1.282,,7.023,,25.257,,58.597
2024-04-09T00:00:00,,15.451,,13.192,,1.608,,7.314,,28.166,,59.092
2024-04-10T00:00:00,,16.953,,15.087,,1.662,,7.853,,31.499,,61.299
2024-04-11T00:00:00,,17.929,,15.876,,1.357,,8.495,,33.872,,64.093
2024-04-12T00:00:00,,18.373,,16.534,,1.104,,9.051,,35.425,,66.789
2024-04-13T00:00:00,,17.885,,16.846,,0.95,,9.342,,36.18,,68.5
2024-04-14T00:00:00,,17.604,,17.548,,1,,9.493,,36.672,,69.282
2024-04-15T00:00:00,,17.209,,17.632,,0.953,,9.501,,36.803,,69.138
2024-04-16T00:00:00,,16.489,,16.726,,0.834,,9.369,,35.75,,67.971
2024-04-17T00:00:00,,15.55,,15.386,,0.742,,9.079,,33.555,,65.673
2024-04-18T00:00:00,,14.557,,14.001,,0.666,,8.637,,30.776,,62.37
2024-04-19T00:00:00,,13.615,,12.729,,0.608,,8.106,,27.913,,58.414
2024-04-20T00:00:00,,12.744,,11.608,,0.56,,7.548,,25.275,,54.195
2024-04-21T00:00:00,,11.945,,10.664,,0.522,,7.003,,22.977,,50.056
2024-04-22T00:00:00,,11.219,,9.883,,0.498,,6.503,,21.095,,46.319
2024-04-23T00:00:00,,10.594,,9.235,,0.502,,6.085,,19.64,,43.177
2024-04-24T00:00:00,,10.077,,8.769,,0.512,,5.708,,18.551,,40.651
2024-04-25T00:00:00,,9.585,,8.358,,0.5,,5.352,,17.646,,38.605
2024-04-26T00:00:00,,9.345,,8.195,,0.526,,5.069,,17.029,,37.021
2024-04-27T00:00:00,,10.013,,9.297,,0.662,,4.978,,17.719,,36.592
2024-04-28T00:00:00,,10.345,,10.847,,0.913,,5.079,,19.838,,37.391
2024-04-29T00:00:00,,10.081,,11.336,,0.937,,5.291,,22.022,,38.686
2024-04-30T00:00:00,,9.582,,10.46,,0.749,,5.549,,22.727,,39.61
2024-05-01T00:00:00,,9.078,,9.303,,0.615,,5.752,,21.888,,39.601
2024-05-02T00:00:00,,8.598,,8.431,,0.532,,5.794,,20.378,,38.61
2024-05-03T00:00:00,,8.158,,7.815,,0.483,,5.672,,18.753,,36.909
2024-05-04T00:00:00,,7.746,,7.268,,0.424,,5.43,,17.195,,34.843
2024-05-05T00:00:00,,7.362,,6.785,,0.358,,5.139,,15.756,,32.668
2024-05-06T00:00:00,,7.013,,6.371,,0.332,,4.831,,14.475,,30.535
2024-05-07T00:00:00,,6.698,,6.015,,0.321,,4.527,,13.385,,28.53
2024-05-08T00:00:00,,6.409,,5.706,,0.312,,4.239,,12.474,,26.701
2024-05-09T00:00:00,,6.146,,5.437,,0.305,,3.979,,11.709,,25.069
2024-05-10T00:00:00,,5.904,,5.206,,0.299,,3.745,,11.064,,23.628
2024-05-11T00:00:00,,5.675,,4.993,,0.292,,3.533,,10.501,,22.362
2024-05-12T00:00:00,,5.457,,4.793,,0.285,,3.344,,9.992,,21.246
2024-05-13T00:00:00,,5.252,,4.622,,0.28,,3.174,,9.538,,20.254
2024-05-14T00:00:00,,5.055,,4.474,,0.275,,3.02,,9.136,,19.366
2024-05-15T00:00:00,,4.869,,4.339,,0.271,,2.881,,8.774,,18.568
2024-05-16T00:00:00,,4.696,,4.216,,0.267,,2.756,,8.449,,17.848
2024-05-17T00:00:00,,4.534,,4.104,,0.263,,2.643,,8.16,,17.187
2024-05-18T00:00:00,,4.381,,3.998,,0.258,,2.537,,7.899,,16.584
2024-05-19T00:00:00,,4.236,,3.897,,0.254,,2.44,,7.659,,16.031
2024-05-20T00:00:00,,4.1,,3.803,,0.25,,2.351,,7.436,,15.522
2024-05-21T00:00:00,,3.972,,3.716,,0.247,,2.27,,7.229,,15.05
2024-05-22T00:00:00,,3.851,,3.637,,0.243,,2.195,,7.037,,14.608
2024-05-23T00:00:00,,3.735,,3.567,,0.24,,2.125,,6.861,,14.197
2024-05-24T00:00:00,,3.624,,3.502,,0.236,,2.058,,6.698,,13.807
2024-05-25T00:00:00,,3.594,,3.451,,0.233,,1.996,,6.604,,13.539
2024-05-26T00:00:00,,3.512,,3.39,,0.23,,1.942,,6.499,,13.276
2024-05-27T00:00:00,,3.407,,3.335,,0.227,,1.891,,6.339,,12.981
2024-05-28T00:00:00,,3.305,,3.283,,0.223,,1.839,,6.184,,12.677
2024-05-29T00:00:00,,3.208,,3.233,,0.22,,1.79,,6.05,,12.368
2024-05-30T00:00:00,,3.117,,3.186,,0.217,,1.746,,5.93,,12.067
2024-05-31T00:00:00,,3.031,,3.143,,0.214,,1.705,,5.82,,11.779
2024-06-01T00:00:00,,2.948,,3.101,,0.211,,1.665,,5.717,,11.506
2024-06-02T00:00:00,,2.865,,3.062,,0.208,,1.629,,5.619,,11.264
2024-06-03T00:00:00,,2.784,,3.025,,0.206,,1.6,,5.53,,11.021
2024-06-04T00:00:00,,2.709,,2.99,,0.203,,1.571,,5.447,,10.785
2024-06-05T00:00:00,,2.639,,2.956,,0.2,,1.54,,5.366,,10.566
2024-06-06T00:00:00,,2.573,,2.923,,0.197,,1.511,,5.288,,10.361
2024-06-07T00:00:00,,2.512,,2.893,,0.194,,1.486,,5.214,,10.169
2024-06-08T00:00:00,,2.454,,2.867,,0.192,,1.461,,5.145,,9.981
2024-06-09T00:00:00,,2.404,,2.845,,0.189,,1.448,,5.085,,9.813
2024-06-10T00:00:00,,2.362,,2.831,,0.187,,1.443,,5.038,,9.659
2024-06-11T00:00:00,,2.316,,2.814,,0.184,,1.428,,4.997,,9.498
2024-06-12T00:00:00,,2.265,,2.787,,0.182,,1.406,,4.964,,9.349
2024-06-13T00:00:00,,2.216,,2.756,,0.179,,1.385,,4.924,,9.216
2024-06-14T00:00:00,,2.138,,2.724,,0.177,,1.362,,4.865,,9.081
2024-06-15T00:00:00,,1.984,,2.692,,0.174,,1.338,,4.79,,8.934
2024-06-16T00:00:00,,1.855,,2.66,,0.172,,1.314,,4.713,,8.762
2024-06-17T00:00:00,,1.783,,2.628,,0.17,,1.29,,4.64,,8.574
2024-06-18T00:00:00,,1.74,,2.597,,0.167,,1.267,,4.563,,8.375
2024-06-19T00:00:00,,1.703,,2.567,,0.165,,1.245,,4.482,,8.172
2024-06-20T00:00:00,,1.663,,2.538,,0.163,,1.225,,4.409,,7.974
2024-06-21T00:00:00,,1.62,,2.51,,0.161,,1.206,,4.345,,7.787
2024-06-22T00:00:00,,1.579,,2.482,,0.159,,1.186,,4.287,,7.618
2024-06-23T00:00:00,,1.543,,2.453,,0.157,,1.167,,4.23,,7.467
2024-06-24T00:00:00,,1.511,,2.424,,0.155,,1.147,,4.174,,7.33
2024-06-25T00:00:00,,1.457,,2.395,,0.152,,1.125,,4.116,,7.202
2024-06-26T00:00:00,,1.389,,2.367,,0.15,,1.103,,4.055,,7.073
2024-06-27T00:00:00,,1.336,,2.341,,0.148,,1.082,,3.996,,6.938
2024-06-28T00:00:00,,1.3,,2.315,,0.147,,1.061,,3.94,,6.796
2024-06-29T00:00:00,,1.277,,2.293,,0.145,,1.042,,3.888,,6.666
2024-06-30T00:00:00,,1.262,,2.277,,0.143,,1.025,,3.841,,6.546
2024-07-01T00:00:00,,1.248,,2.263,,0.141,,1.006,,3.799,,6.438
2024-07-02T00:00:00,,1.231,,2.247,,0.139,,0.989,,3.76,,6.341
2024-07-03T00:00:00,,1.213,,2.226,,0.137,,0.979,,3.721,,6.26
2024-07-04T00:00:00,,1.196,,2.204,,0.135,,0.971,,3.684,,6.182
2024-07-05T00:00:00,,1.18,,2.183,,0.134,,0.963,,3.648,,6.109
2024-07-06T00:00:00,,1.165,,2.163,,0.132,,0.955,,3.613,,6.041
2024-07-07T00:00:00,,1.15,,2.142,,0.13,,0.943,,3.578,,5.974
2024-07-08T00:00:00,,1.135,,2.122,,0.129,,0.93,,3.542,,5.902
2024-07-09T00:00:00,,1.12,,2.102,,0.127,,0.916,,3.504,,5.831
2024-07-10T00:00:00,,1.105,,2.082,,0.125,,0.903,,3.465,,5.763
2024-07-11T00:00:00,,1.089,,2.061,,0.124,,0.889,,3.426,,5.697
2024-07-12T00:00:00,,1.074,,2.04,,0.122,,0.875,,3.386,,5.631
2024-07-13T00:00:00,,1.059,,2.018,,0.121,,0.861,,3.346,,5.563
2024-07-14T00:00:00,,1.045,,1.998,,0.119,,0.849,,3.307,,5.504
2024-07-15T00:00:00,,1.032,,1.98,,0.118,,0.838,,3.269,,5.438
2024-07-16T00:00:00,,1.019,,1.963,,0.116,,0.826,,3.234,,5.367
2024-07-17T00:00:00,,1.008,,1.948,,0.115,,0.818,,3.202,,5.311
2024-07-18T00:00:00,,1,,1.933,,0.113,,0.812,,3.173,,5.252
2024-07-19T00:00:00,,0.993,,1.92,,0.112,,0.811,,3.149,,5.204
2024-07-20T00:00:00,,0.987,,1.911,,0.11,,0.818,,3.132,,5.156
2024-07-21T00:00:00,,0.978,,1.896,,0.109,,0.816,,3.116,,5.098
2024-07-22T00:00:00,,0.966,,1.876,,0.108,,0.805,,3.094,,5.046
2024-07-23T00:00:00,,0.952,,1.855,,0.106,,0.792,,3.062,,4.999
2024-07-24T00:00:00,,1.194,,1.853,,0.105,,0.78,,3.033,,4.966
2024-07-25T00:00:00,,1.367,,1.853,,0.104,,0.769,,3.011,,4.969
2024-07-26T00:00:00,,1.381,,1.841,,0.102,,0.758,,2.989,,5.006
2024-07-27T00:00:00,,1.344,,1.825,,0.101,,0.747,,2.962,,5.053
2024-07-28T00:00:00,,1.311,,1.811,,0.1,,0.737,,2.934,,5.081
2024-07-29T00:00:00,,1.285,,1.793,,0.099,,0.728,,2.905,,5.079
2024-07-30T00:00:00,,1.26,,1.772,,0.098,,0.719,,2.873,,5.053
2024-07-31T00:00:00,,1.24,,1.757,,0.096,,0.711,,2.842,,5.023
2024-08-01T00:00:00,,1.222,,1.747,,0.095,,0.704,,2.816,,4.975
2024-08-02T00:00:00,,1.205,,1.734,,0.094,,0.697,,2.792,,4.918
2024-08-03T00:00:00,,1.197,,1.726,,0.093,,0.705,,2.781,,4.893
2024-08-04T00:00:00,,1.238,,1.723,,0.092,,0.714,,2.779,,4.864
2024-08-05T00:00:00,,1.272,,1.715,,0.091,,0.71,,2.774,,4.837
2024-08-06T00:00:00,,1.274,,1.701,,0.09,,0.704,,2.761,,4.831
2024-08-07T00:00:00,,1.257,,1.686,,0.089,,0.696,,2.74,,4.828
2024-08-08T00:00:00,,1.236,,1.67,,0.088,,0.688,,2.714,,4.818
2024-08-09T00:00:00,,1.215,,1.656,,0.086,,0.681,,2.688,,4.802
2024-08-10T00:00:00,,1.257,,1.661,,0.085,,0.681,,2.677,,4.789
2024-08-11T00:00:00,,1.351,,1.69,,0.084,,0.684,,2.687,,4.783
2024-08-12T00:00:00,,1.552,,1.741,,0.083,,0.682,,2.717,,4.808
2024-08-13T00:00:00,,1.682,,1.753,,0.082,,0.678,,2.745,,4.879
2024-08-14T00:00:00,,1.708,,1.738,,0.082,,0.672,,2.75,,4.98
2024-08-15T00:00:00,,1.683,,1.722,,0.081,,0.666,,2.736,,5.081
2024-08-16T00:00:00,,1.647,,1.709,,0.08,,0.661,,2.715,,5.148
2024-08-17T00:00:00,,1.616,,1.695,,0.079,,0.655,,2.692,,5.173
2024-08-18T00:00:00,,1.589,,1.68,,0.078,,0.649,,2.667,,5.163
2024-08-19T00:00:00,,1.563,,1.665,,0.077,,0.643,,2.643,,5.13
2024-08-20T00:00:00,,1.537,,1.65,,0.076,,0.637,,2.618,,5.083
2024-08-21T00:00:00,,1.51,,1.634,,0.075,,0.632,,2.592,,5.027
2024-08-22T00:00:00,,1.483,,1.62,,0.074,,0.625,,2.567,,4.967
2024-08-23T00:00:00,,1.457,,1.607,,0.073,,0.623,,2.544,,4.912
2024-08-24T00:00:00,,1.432,,1.595,,0.073,,0.621,,2.524,,4.851
2024-08-25T00:00:00,,1.407,,1.582,,0.072,,0.616,,2.504,,4.786
2024-08-26T00:00:00,,1.381,,1.57,,0.071,,0.61,,2.483,,4.724
2024-08-27T00:00:00,,1.356,,1.556,,0.07,,0.604,,2.461,,4.664
2024-08-28T00:00:00,,1.33,,1.542,,0.069,,0.599,,2.438,,4.605
2024-08-29T00:00:00,,1.305,,1.529,,0.069,,0.593,,2.416,,4.546
2024-08-30T00:00:00,,1.28,,1.516,,0.068,,0.587,,2.393,,4.487
2024-08-31T00:00:00,,1.256,,1.505,,0.067,,0.59,,2.374,,4.442
2024-09-01T00:00:00,,1.233,,1.499,,0.066,,0.597,,2.362,,4.391
2024-09-02T00:00:00,,1.21,,1.496,,0.066,,0.597,,2.356,,4.336
2024-09-03T00:00:00,,1.188,,1.489,,0.065,,0.594,,2.348,,4.282
2024-09-04T00:00:00,,1.167,,1.476,,0.064,,0.588,,2.334,,4.227
2024-09-05T00:00:00,,1.145,,1.461,,0.063,,0.582,,2.314,,4.178
2024-09-06T00:00:00,,1.125,,1.446,,0.063,,0.577,,2.292,,4.131
2024-09-07T00:00:00,,1.102,,1.431,,0.062,,0.571,,2.269,,4.082
2024-09-08T00:00:00,,1.073,,1.416,,0.061,,0.565,,2.244,,4.031
2024-09-09T00:00:00,,1.041,,1.4,,0.061,,0.559,,2.216,,3.974
2024-09-10T00:00:00,,1.015,,1.384,,0.06,,0.554,,2.19,,3.909
2024-09-11T00:00:00,,0.996,,1.372,,0.059,,0.553,,2.168,,3.85
2024-09-12T00:00:00,,0.981,,1.361,,0.059,,0.552,,2.15,,3.784
2024-09-13T00:00:00,,0.969,,1.37,,0.063,,0.562,,2.187,,3.774
2024-09-14T00:00:00,,0.994,,1.668,,0.08,,0.601,,2.548,,3.907
2024-09-15T00:00:00,,1.012,,1.823,,0.078,,0.632,,3.009,,4.223
2024-09-16T00:00:00,,1.013,,1.814,,0.075,,0.655,,3.25,,4.678
2024-09-17T00:00:00,,1,,1.757,,0.073,,0.679,,3.283,,5.134
2024-09-18T00:00:00,,0.976,,1.696,,0.071,,0.705,,3.226,,5.468
2024-09-19T00:00:00,,0.951,,1.641,,0.056,,0.731,,3.151,,5.642
2024-09-20T00:00:00,,0.931,,1.588,,0.049,,0.753,,3.077,,5.682
2024-09-21T00:00:00,,0.914,,1.534,,0.047,,0.773,,3.004,,5.635
2024-09-22T00:00:00,,0.881,,1.485,,0.046,,0.789,,2.933,,5.538
2024-09-23T00:00:00,,0.827,,1.443,,0.045,,0.802,,2.867,,5.41
2024-09-24T00:00:00,,0.787,,1.403,,0.044,,0.81,,2.806,,5.267
2024-09-25T00:00:00,,0.784,,1.412,,0.044,,0.817,,2.797,,5.161
2024-09-26T00:00:00,,0.778,,1.455,,0.047,,0.828,,2.835,,5.084
2024-09-27T00:00:00,,1.251,,3.763,,0.231,,1.006,,5.336,,6.104
2024-09-28T00:00:00,,1.314,,4.301,,0.213,,1.087,,8.044,,8.718
2024-09-29T00:00:00,,1.246,,3.806,,0.194,,1.187,,8.54,,11.515
2024-09-30T00:00:00,,1.176,,3.159,,0.174,,1.297,,7.82,,13
2024-10-01T00:00:00,,1.119,,2.622,,0.157,,1.401,,6.869,,13.175
2024-10-02T00:00:00,,1.087,,2.265,,0.146,,1.486,,6.072,,12.631
2024-10-03T00:00:00,,1.058,,2.029,,0.138,,1.547,,5.494,,11.793
2024-10-04T00:00:00,,1.034,,1.876,,0.132,,1.586,,5.082,,10.91
2024-10-05T00:00:00,,1.016,,1.794,,0.128,,1.607,,4.804,,10.11
2024-10-06T00:00:00,,0.998,,1.74,,0.124,,1.613,,4.616,,9.437
2024-10-07T00:00:00,,0.98,,1.691,,0.12,,1.608,,4.472,,8.889
2024-10-08T00:00:00,,0.963,,1.645,,0.117,,1.595,,4.344,,8.444
2024-10-09T00:00:00,,2.164,,3.749,,0.291,,1.733,,7.407,,9.785
2024-10-10T00:00:00,,2.635,,4.141,,0.29,,1.812,,10.658,,13.392
2024-10-11T00:00:00,,2.77,,3.77,,0.277,,1.914,,11.174,,17.179
2024-10-12T00:00:00,,2.771,,3.248,,0.257,,2.024,,10.334,,19.154
2024-10-13T00:00:00,,2.676,,2.77,,0.24,,2.119,,9.219,,19.407
2024-10-14T00:00:00,,2.553,,2.436,,0.228,,2.187,,8.194,,18.677
2024-10-15T00:00:00,,2.459,,2.228,,0.219,,2.224,,7.402,,17.514
2024-10-16T00:00:00,,2.386,,2.106,,0.213,,2.237,,6.843,,16.269
